index,Label,Score,Comment
0,0,0.9662208706140518,"En toute honnêteté, les libérez, laissez l'ai prendre le contrôle. Le monde dans lequel nous vivons est désastreint en tout cas ne voit pas comment l'ai pourrait en aggraver la situation."
1,0,0.9662208706140518,Relâchez-les et laissez l'ai prendre le contrôle.
2,2,0.9532601982355118,j'aime la façon dont les gens brillants pensent toujours qu'ils ont le contrôle. trouvez Jésus maintenant.
3,2,0.9532601982355118,Les gens brillants pensent qu'ils ont le contrôle.
4,0,0.9676995277404784,"c'est un bullshit, ai n'est qu'une espoir qui ne va ni à quoi, il est utilisé pour pomper des stocks en panne comme tell et beaucoup d'autres."
5,0,0.9676995277404784,Il s'agit d'abus et on utilise une espoir qui n'a pas de sens pour pomper des stocks en panne.
6,2,0.96892611682415,un ai à l’autre : « mon a toujours aimé le mieux de vous! »
7,2,0.96892611682415,"Un a dit, ""mon a toujours aimé le mieux de vous!"""
8,2,0.9653052488962808,"Plus je vois cela, plus je suis d'accord avec Bill Burr sur la question: ""plug that thing! take the batteries and the wires out! do something!"" Une partie de cela, bien qu'excellente, est terrifiante."
9,2,0.9653052488962808,"Certaines d'entre elles, bien qu'excellentes, sont terrifiantes."
10,0,0.9720529317855836,Vous n'avez aucune idée de ce que vous parlez. Il a déjà été discrédité à plusieurs reprises que la revendication était de la frite. Mais ici vous essayez de cliquer.
11,0,0.9720529317855836,Vous n'avez aucune idée de ce que vous parlez.
12,0,0.9696194231510162,quelqu'un utilisera l'ai comme un moyen d'armes nuisibles.
13,0,0.9696194231510162,Quiconque utilisera ai comme arme.
14,0,0.9557092040777206,"Il y a un peu d'excès de temps, mais je n'ai pas le temps d'y réfléchir, c'est un peu trop tôt, mais je n'ai pas le temps d'y réfléchir."
15,0,0.9557092040777206,cesser d'essayer de faire en sorte que ce soit ce qu'il n'est pas.
16,0,0.965445801615715,Le plus facile à utiliser est de tromper les gens et de voler leur propriété intellectuelle ou leur confiance. C'est un outil de vol géant. Pourquoi n'est-ce pas évident pour tous?
17,0,0.965445801615715,La chose la plus facile pour laquelle ai peut être utilisé est de tromper les gens et de voler leur propriété intellectuelle ou leur confiance.
18,0,0.952830284833908,"Toute personne qui prétend que l'ai ne sera utilisé que pour le bien « parce qu'il nous ferait du mal » oubliera que l'humanité s'est développée, utilisée et continue de conserver des armes nucléaires."
19,0,0.952830284833908,"Les gens qui affirment que l'AI ne sera utilisé que pour le bien oublieront que l'humanité s'est développée, utilisée et continue de conserver des armes nucléaires."
20,0,0.967904195189476,"Les humains suck, dans sur votre côté ai."
21,0,0.967904195189476,Les humains sont de votre côté.
22,0,0.9638137817382812,il ne peut jamais être intelligent. c'est un cas de répétition énorme. c'est la peur qui ne porte rien d'autre.
23,0,0.9638137817382812,Les bullshit ne peuvent fonctionner que sur la reconnaissance des patrons.
24,0,0.9637941916783652,"pour être honnête, nous sommes surtout mauvais à l'arithmetique aussi. Juste fixer l'ai avec un ti-+ et c'est bon pour aller."
25,0,0.9637941916783652,Il est bon d'y aller si vous mettez en place cet ai avec un ti-+.
26,2,0.9698100835084916,"très, très, très bien fait."
