index,Label,Score,Comment
0,0,0.8654658993085226,en más miedo a los demócratas que yo de algún humano creado ai..
1,0,0.8654658993085226,Me temo más a los demócratas que a los humanos.
2,0,0.8654658993085226,Me temo más a los demócratas que a algunos seres humanos.
3,0,0.8654658993085226,Me temo a los demócratas más que a los humanos.
4,0,0.8654658993085226,Me temo más a los demócratas que a la creación humana.
5,0,0.8654658993085226,Me temo más a los demócratas que a los humanos.
6,0,0.8990600109100342,"Estamos llegando muy cerca del momento en el que la gran depresión comenzó hace años, terminando alrededor de los EE.UU. Creo que está a punto de volverse con estos puestos de trabajo que se han sacado."
7,0,0.8990600109100342,"Creo que estamos cerca del momento en que comenzó la gran depresión, con la retirada de estos puestos de trabajo."
8,0,0.8990600109100342,"Estamos cerca del momento en que comenzó la gran depresión, con la retirada de estos puestos de trabajo."
9,0,0.8990600109100342,"Estamos muy cerca del momento en que comenzó la gran depresión, y creo que está a punto de volver a suceder con estos puestos de trabajo que se han retirado."
10,0,0.8990600109100342,"Estamos cerca del momento en que comenzó la gran depresión, con la supresión de puestos de trabajo."
11,0,0.8990600109100342,"Creo que estamos cerca del momento en que comenzó la gran depresión, con la supresión de puestos de trabajo."
12,2,0.8967933058738708,"buena cosa! otra youtuber llamada hosanna passing simplemente intentó hacer una torta usando una receta generada por ai... resultó horrible, mientras luchaba su urgencia de cambiar cosas que sabía que no iba a funcionar correctamente, sabiendo que la mayoría de la gente no sabía que no iba a funcionar."
13,2,0.8967933058738708,"Ha luchado contra su urgencia de cambiar cosas que sabía que no funcionarían adecuadamente, sabiendo que la mayoría de la gente no sabía que no funcionaba."
14,2,0.8967933058738708,"Ha luchado contra su urgencia de cambiar cosas que sabía que no funcionarían adecuadamente, sabiendo que la mayoría de la gente no sabería que no era correcto."
15,2,0.8967933058738708,"Ha luchado contra su urgencia de cambiar cosas que sabía que no funcionarían adecuadamente, sabiendo que la mayoría de la gente no sabería que no era una buena idea."
16,2,0.8967933058738708,"Ha luchado contra su urgencia de cambiar cosas que sabía que no funcionarían bien, sabiendo que la mayoría de la gente no sabía que no funcionaba."
17,2,0.8967933058738708,"Ha luchado contra su urgencia de cambiar cosas que sabía que no funcionarían adecuadamente, sabiendo que la mayoría de la gente no sabería que no era así."
18,0,0.896743893623352,¿Sería tan malo si Ai pudiera reemplazar algunos puestos de trabajo si los humanos cometían muchos errores? Me refiero a la cantidad de veces que los médicos diagnostican mal? Si podemos tener una máquina % exacta para diagnosticarnos no sería mejor?
19,0,0.896743893623352,¿No sería mejor si pudiéramos tener una máquina que nos diagnosticase con precisión?
20,0,0.896743893623352,¿No sería mejor si pudiéramos usar una máquina para diagnosticarnos en lugar de un humano?
21,0,0.896743893623352,¿No sería mejor si una máquina nos pudiera diagnosticar mejor que un humano?
22,0,0.896743893623352,¿No sería mejor si una máquina nos pudiera diagnosticar mejor que un humano?
23,0,0.896743893623352,¿No sería mejor si pudiéramos usar una máquina para diagnosticarnos?
24,0,0.8627644578615824,WO S a este h makar cap en mot Tasa odio a pesar de los equipos en casa ja raro ho sir s tal banda guerra hizo ejercicio de nuevo..................
25,0,0.8627644578615824,La guerra de banda hizo ejercicio de nuevo como resultado de este cape h makar.
26,0,0.8627644578615824,La guerra de bandas hizo ejercicio de nuevo como resultado de este cap h.
27,0,0.8627644578615824,La guerra de banda hizo ejercicio de nuevo debido a esta capilla h makar.
28,0,0.8627644578615824,Ha habido una guerra de bandas y ha hecho ejercicio de nuevo.
29,0,0.8627644578615824,La guerra de bandas hizo ejercicio de nuevo debido a esta capilla.
30,0,0.891732931137085,"pero Ai es hecho por los seres humanos, si puede afectar la supervivencia de los seres humanos entonces los seres humanos pueden destruir Ai en el futuro."
31,0,0.891732931137085,El ser humano puede destruir Ai en el futuro si puede afectar la supervivencia del ser humano.
32,0,0.891732931137085,Los seres humanos pueden destruir Ai en el futuro si puede afectar la supervivencia de los seres humanos.
33,0,0.891732931137085,Los seres humanos pueden destruir Ai en el futuro si puede afectar a la supervivencia.
34,0,0.891732931137085,Los seres humanos pueden destruir Ai en el futuro si afecta a la supervivencia de los seres humanos.
35,0,0.891732931137085,Los seres humanos pueden destruir Ai en el futuro si puede afectar la supervivencia de los seres humanos.
36,0,0.8938655257225037,No creo que i ai hago odio a los humanos hasta o a menos que sea código con algún tipo de estos...los no tienen ninguna emoción ni siquiera hacia ellos mismos..
37,0,0.8938655257225037,"No creo que odio a los seres humanos hasta que no sea codificado con algún tipo de estos, que no tengan ninguna emoción hacia sí mismos."
38,0,0.8938655257225037,No creo que odio a los humanos hasta que haya código con algún tipo de estos y que no tengan ninguna emoción hacia sí mismos.
39,0,0.8938655257225037,No creo que odio a los humanos hasta que haya código con algún tipo de estos... no tienen ninguna emoción hacia sí mismos.
40,0,0.8938655257225037,No creo que odio a los humanos hasta que haya código con algún tipo de estos y que no tengan ninguna emoción hacia sí mismos.
41,0,0.8938655257225037,"No creo que odio a los seres humanos hasta que no haya código con algún tipo de estos, que no tengan ninguna emoción hacia sí mismos."
42,2,0.8915065377950668,El Presidente (habla en inglés): Doy las gracias al representante de la República Islámica del Irán por su declaración.
43,2,0.8915065377950668,Nice Sandeep.
