index,Label,Score,Comment
0,0,0.8654658993085226,in mehr Angst vor den Demokraten als ich von einigen Menschen geschaffen ai..
1,0,0.8654658993085226,Ich habe mehr Angst vor Demokraten als vor Menschen.
2,0,0.8654658993085226,Ich habe mehr Angst vor Demokraten als vor einigen Menschen.
3,0,0.8654658993085226,Ich habe mehr Angst vor Demokraten als vor Menschen.
4,0,0.8654658993085226,Ich habe mehr Angst vor Demokraten als vor der menschlichen Schöpfung.
5,0,0.8654658993085226,Ich habe mehr Angst vor Demokraten als vor Menschen.
6,0,0.8990600109100342,"wir kommen sehr nahe an die Zeit, die große Depression begann vor Jahren, endet um das war. Ich denke, es wird wieder passieren, mit diesen Jobs weggenommen werden"
7,0,0.8990600109100342,"Ich denke, wir sind nahe an die Zeit, als die große Depression begann, mit diesen Arbeitsplätzen, die weggenommen wurden."
8,0,0.8990600109100342,"Wir sind nahe der Zeit, als die große Depression begann, mit diesen Arbeitsplätzen, die weggenommen wurden."
9,0,0.8990600109100342,"Wir sind sehr nahe an der Zeit, als die große Depression begann, und ich denke, dass es wieder passieren wird, wenn diese Arbeitsplätze weggenommen werden."
10,0,0.8990600109100342,"Wir sind nahe der Zeit, da die große Depression begann, mit der Arbeitsplätze abgeschafft wurden."
11,0,0.8990600109100342,"Ich denke, wir sind nahe an die Zeit, an der die große Depression begann, mit der Entlassung von Arbeitsplätzen."
12,2,0.8967933058738708,"good stuff! another youtuber named hosanna passing just tried to make a cake using a recipe generate by ai... it turned out horribly, as she fought her urge to change things up that she knew weren't going to work properly, realizing that most people wouldn't know it wasn't going to work."
13,2,0.8967933058738708,"Sie kämpfte gegen ihren Wunsch, Dinge zu ändern, die sie wusste, dass sie nicht richtig funktionieren würden, und erkannte, dass die meisten Leute nicht wissen würden, dass es nicht funktionierte."
14,2,0.8967933058738708,"Sie kämpfte gegen ihren Wunsch, Dinge zu ändern, die sie wusste, dass sie nicht richtig funktionieren würden, und erkannte, dass die meisten Leute nicht wissen würden, dass es nicht richtig war."
15,2,0.8967933058738708,"Sie kämpfte gegen ihren Wunsch, Dinge zu ändern, die sie wusste, dass sie nicht richtig funktionieren würden, und erkannte, dass die meisten Leute nicht wissen würden, dass es keine gute Idee war."
16,2,0.8967933058738708,"Sie kämpfte gegen ihren Wunsch, Dinge zu ändern, die sie wusste, dass sie nicht gut funktionieren würden, und erkannte, dass die meisten Leute nicht wissen würden, dass es nicht funktionierte."
17,2,0.8967933058738708,"Sie kämpfte gegen ihren Wunsch, Dinge zu ändern, die sie wusste, dass sie nicht richtig funktionieren würden, und erkannte, dass die meisten Leute nicht wissen würden, dass das nicht der Fall ist."
18,0,0.896743893623352,"würde es so schlimm sein, wenn Ai einige Jobs ersetzen könnte, wenn Menschen viele Fehler machen? ich meine, wie oft Ärzte falsch diagnostiziert? wenn wir eine % genaue Maschine haben, um uns zu diagnostizieren wäre es nicht besser?"
19,0,0.896743893623352,"Wäre es nicht besser, wenn wir eine Maschine hätten, die uns genau diagnostizieren könnte?"
20,0,0.896743893623352,"Wäre es nicht besser, wenn wir eine Maschine verwenden könnten, um uns zu diagnostizieren anstelle eines Menschen?"
21,0,0.896743893623352,"Wäre es nicht besser, wenn eine Maschine uns besser diagnostizieren könnte als ein Mensch?"
22,0,0.896743893623352,"Wäre es nicht besser, wenn eine Maschine uns besser diagnostizieren könnte als ein Mensch?"
23,0,0.896743893623352,"Wäre es nicht besser, wenn wir eine Maschine verwenden könnten, um uns zu diagnostizieren?"
24,0,0.8627644578615824,wo s zu diesem H makar Cap in mot Tasa Hass trotz gear se ku home ja selten ho Herr s solch Band Krieg tat wieder Übung..................
25,0,0.8627644578615824,Der Bandkrieg übte wieder als Ergebnis dieser h makar Kappe.
26,0,0.8627644578615824,Der Bandkrieg übte wieder als Ergebnis dieser H-Kap.
27,0,0.8627644578615824,Der Bandkrieg tat wieder Übung wegen dieser h makar Kappe.
28,0,0.8627644578615824,Es gab einen Bandkrieg und es tat wieder Übung.
29,0,0.8627644578615824,Der Band-Krieg hat wegen dieser Kappe wieder ausgeübt.
30,0,0.891732931137085,"aber ai wird von Menschen gemacht, wenn es den Überleben von Menschen beeinflussen kann dann kann der Mensch ai in Zukunft zerstören."
31,0,0.891732931137085,"Der Mensch kann Ai in der Zukunft zerstören, wenn es den Überleben des Menschen beeinflussen kann."
32,0,0.891732931137085,"Menschen können Ai in der Zukunft zerstören, wenn es das Überleben von Menschen beeinflussen kann."
33,0,0.891732931137085,"Menschen können Ai in der Zukunft zerstören, wenn es das Überleben beeinflussen kann."
34,0,0.891732931137085,"Menschen können Ai in der Zukunft zerstören, wenn es das Überleben von Menschen beeinträchtigt."
35,0,0.891732931137085,"Menschen können Ai in der Zukunft zerstören, wenn es das Überleben von Menschen beeinflussen kann."
36,0,0.8938655257225037,"Ich glaube nicht, dass ich ai Menschen hassen wird, bis oder, es sei denn, es ist Code mit irgendeiner Art von diesen... sie haben keine Gefühle selbst gegenüber sich selbst.."
37,0,0.8938655257225037,"Ich denke nicht, dass ich Menschen hassen werde, bis es mit einer solchen Art von Code ist, sie haben keine Gefühle gegenüber sich selbst."
38,0,0.8938655257225037,"Ich glaube nicht, dass ich Menschen hassen werde, bis es mit einer solchen Art von Code ist und sie keine Gefühle gegenüber sich selbst haben."
39,0,0.8938655257225037,"Ich glaube nicht, dass ich Menschen hassen werde, bis es mit einer Art von diesen Code ist... sie haben keine Gefühle gegenüber sich selbst."
40,0,0.8938655257225037,"Ich glaube nicht, dass ich Menschen hassen werde, bis es mit einer solchen Art von Code ist und sie keine Gefühle gegenüber sich selbst haben."
41,0,0.8938655257225037,"Ich denke nicht, dass ich Menschen hassen werde, bis es mit einer solchen Art von Code ist, sie haben keine Gefühle gegenüber sich selbst."
42,2,0.8915065377950668,schön sandeep
43,2,0.8915065377950668,Schöne Sandeep.
44,2,0.8915065377950668,Nizza Sandeep
45,2,0.8915065377950668,Das Sandeep ist schön.
46,2,0.8915065377950668,Hervorragend Sandeep.
47,2,0.8915065377950668,Sehr nett Sandeep.
48,0,0.8977091312408447,"ai wird für die Menschen in Zukunft sehr gefährlich werden, wir müssen darüber nachdenken"
49,0,0.8977091312408447,Wir müssen über ai in der Zukunft nachdenken.
50,0,0.8977091312408447,"Wir müssen darüber nachdenken, wie gefährlich Ai in der Zukunft sein wird."
51,0,0.8977091312408447,Wir müssen über die Gefahren von ai in der Zukunft nachdenken.
52,0,0.8977091312408447,"Wir müssen darüber nachdenken, wie gefährlich Ai für die Menschen in der Zukunft sein wird."
53,0,0.8977091312408447,"Wir müssen darüber nachdenken, denn es wird in Zukunft für die Menschen sehr gefährlich werden."
54,2,0.895399808883667,"beste Erklärung, Herr"
55,2,0.895399808883667,"Herr, die beste Erklärung."
56,2,0.895399808883667,"Herr, die beste Erklärung, die Sie geben können."
57,2,0.895399808883667,"Herr, die beste Erklärung"
58,2,0.895399808883667,"Es war die beste Erklärung, Herr."
59,2,0.895399808883667,"Herr, die beste Erklärung möglich."
60,2,0.883628249168396,ka bat hatte Herr.. danke ja Perspektive bane ke wie.....
61,2,0.883628249168396,"Vielen Dank, Herr, ka bat hatte Sie."
62,2,0.883628249168396,"Vielen Dank für Ihre Perspektive, ka bat hatte Herr."
63,2,0.883628249168396,"Vielen Dank, Herr, ka bat hatte Sie."
64,2,0.883628249168396,"Vielen Dank für die Perspektive, ka bat hatte Herr."
65,2,0.883628249168396,"Vielen Dank, Herr, ka bat hatte Sie."
66,0,0.8804037173589071,"wissen Sie, was verrückt ist? dank edward sodden haben wir Beweise gegen die u.s.a., aber Sie sagen immer wieder, China ist der schlechte gay."
67,0,0.8804037173589071,"Wir haben gegen die USA bewiesen, aber Sie sagen immer wieder, dass China der schlechte Homosexuelle ist."
68,0,0.8804037173589071,"Wir haben gegen die USA bewiesen, aber Sie sagen immer wieder, dass China der schlechte Gay ist."
69,0,0.8804037173589071,"Wir haben Beweise gegen die USA, aber Sie sagen immer wieder, dass China der schlechte Gay ist."
70,0,0.8804037173589071,"Sie sagen immer wieder, dass China der schlechte Gay ist."
71,0,0.8804037173589071,"Wir haben gegen die USA bewiesen, aber Sie sagen immer wieder, China ist der schlechte Homosexuell."
72,2,0.894130527973175,"das richtige Thema, das Alter der Dämonen Besitz im Endspiel... Gott segne euch alle Freunde. amen"
73,2,0.894130527973175,Das Alter der Dämonenbesitz im Endspiel ist das richtige Thema.
74,2,0.894130527973175,Das richtige Thema ist das Alter der Besitz von Dämonen im Endspiel.
